transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_a529d863,CUST_55468,376468422443320,2024-09-30 00:03:02.625720+00:00,Entertainment,streaming,Apple Music,452.71,BRL,Brazil,Unknown City,medium,Basic Debit,False,Edge,web,d94eaab437bcd4668a08974230079a3d,23.190.5.175,0,True,0,False,"{'num_transactions': 1000, 'total_amount': 23177245.27979599, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1460477.7486710935}",False
TX_04c83583,CUST_41726,378862352998964,2024-09-30 00:03:03.273525+00:00,Grocery,online,FreshDirect,27827.01,RUB,Russia,Unknown City,medium,Gold Credit,False,Firefox,web,87b4ddff457d50ca33226f500944a0a0,98.246.81.233,0,False,0,False,"{'num_transactions': 363, 'total_amount': 29502470.9722254, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 5886537.693213729}",False
TX_52e8415a,CUST_42366,379273726668680,2024-09-30 00:03:04.816169+00:00,Healthcare,medical,Urgent Care,597.23,AUD,Australia,Unknown City,medium,Premium Debit,False,iOS App,mobile,abe8aa56266f5f06b9b50c7528110ec3,205.113.36.52,0,False,0,False,"{'num_transactions': 1478, 'total_amount': 41811895.411856614, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2042788.999751668}",False
TX_5adbe22a,CUST_80219,4338721748210305,2024-09-30 00:03:06.557250+00:00,Retail,physical,Walmart,2726.57,BRL,Brazil,Unknown City,medium,Gold Credit,False,Android App,mobile,b4f6d3d303a1c617d345123597751c29,158.172.179.11,1,False,0,False,"{'num_transactions': 346, 'total_amount': 15372431.347539745, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 4605462.070656455}",False
TX_5a87931a,CUST_15883,5255408199390812,2024-09-30 00:03:08.148145+00:00,Restaurant,casual,TGI Fridays,2986.52,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,f7971279e7d95186e44257320e71919d,215.162.38.86,0,False,0,False,"{'num_transactions': 917, 'total_amount': 36968833.45901395, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5783055.350179183}",True
TX_e96578f5,CUST_84899,5610276391147425,2024-09-30 00:03:08.866095+00:00,Healthcare,pharmacy,DuaneReade,134255.4,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Safari,web,c553d904e6e0b22c3070dd1bbbc785c6,25.56.242.73,0,False,0,False,"{'num_transactions': 92, 'total_amount': 11072442.286751855, 'unique_merchants': 60, 'unique_countries': 11, 'max_single_amount': 841849.2336911979}",False
TX_99e88831,CUST_98057,6874838000123524,2024-09-30 00:03:09.058963+00:00,Retail,physical,Walmart,1.11,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,24b7bb15d17f8af55fe186548f8a8f0b,212.240.124.234,0,False,0,False,"{'num_transactions': 115, 'total_amount': 6485665.955074185, 'unique_merchants': 64, 'unique_countries': 11, 'max_single_amount': 1021820.1745482108}",True
TX_ba91a8c4,CUST_23103,4861554019561931,2024-09-30 00:03:11.112025+00:00,Education,supplies,University Bookstore,5331.24,MXN,Mexico,Unknown City,medium,Basic Credit,False,iOS App,mobile,e21440d80331dce3bcfa67daf458fd46,1.71.83.33,0,False,0,False,"{'num_transactions': 960, 'total_amount': 26681309.681833584, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2241549.9626442576}",False
TX_350b1155,CUST_79625,371528860714626,2024-09-30 00:03:11.778350+00:00,Travel,transport,Lyft,1168.97,GBP,UK,Unknown City,medium,Platinum Credit,False,Edge,web,8d7183871885e4e3c71c562b313a3095,110.185.159.138,0,True,0,False,"{'num_transactions': 966, 'total_amount': 38615708.61420644, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2732916.1940135695}",False
TX_a3ea3bb6,CUST_76716,6495968465352190,2024-09-30 00:03:12.505567+00:00,Restaurant,premium,Ruth's Chris,2948.66,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Safari,web,d8b7cfae0524be53164d7f8cb6f02641,110.167.133.112,0,False,0,False,"{'num_transactions': 755, 'total_amount': 24622752.647639062, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3015638.098658776}",False
TX_e1e26170,CUST_45419,6912179936467972,2024-09-30 00:03:13.002761+00:00,Entertainment,streaming,Disney+,8.24,NGN,Nigeria,Unknown City,medium,Basic Credit,True,Chip Reader,pos,9b58494b7a57681c7238332126d3d57f,4.117.25.65,1,True,0,False,"{'num_transactions': 1649, 'total_amount': 83666077.97018333, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3086166.7104794774}",True
TX_0ce24464,CUST_86349,5666900544282234,2024-09-30 00:03:13.999178+00:00,Education,online,Coursera,314.27,USD,USA,New York,large,Gold Credit,False,Safari,web,b695228a79acd77906b0c870cbf6313f,136.36.41.222,0,False,0,False,"{'num_transactions': 835, 'total_amount': 14972414.686795563, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2641085.273853377}",False
TX_510af70e,CUST_24400,6808815148958053,2024-09-30 00:03:14.631896+00:00,Restaurant,premium,Morton's,337.45,USD,USA,Philadelphia,medium,Premium Debit,False,iOS App,mobile,80297a7a410c5bb2b6a2cc23ac03de68,165.58.65.87,0,False,0,False,"{'num_transactions': 1346, 'total_amount': 39312474.233131394, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3726949.458362136}",False
TX_96151069,CUST_50420,6144530497659235,2024-09-30 00:03:15.323427+00:00,Grocery,online,FreshDirect,1666.8,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,2f0be3d5efbdf948bc9ef893486e98b1,2.160.225.64,0,False,0,False,"{'num_transactions': 242, 'total_amount': 11743477.918653088, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 3858375.041324767}",False
TX_7a6a9ab7,CUST_61640,6767413299168497,2024-09-30 00:03:16.361662+00:00,Travel,transport,Uber,243.03,GBP,UK,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,2ac10f98e1adfab0f4391707b9da535c,157.195.63.107,1,True,0,False,"{'num_transactions': 27, 'total_amount': 1046891.2237380007, 'unique_merchants': 26, 'unique_countries': 5, 'max_single_amount': 992831.5475139642}",True
TX_2f8060f5,CUST_27879,5563603649500195,2024-09-30 00:03:16.793296+00:00,Gas,major,BP,529.04,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,054f3682a589946df74eec462d323e3a,220.113.184.63,0,False,0,False,"{'num_transactions': 555, 'total_amount': 14896994.967529831, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1420337.632328378}",False
TX_6ae6537e,CUST_62907,4786650822715854,2024-09-30 00:03:17.575703+00:00,Travel,airlines,United Airlines,613665.43,RUB,Russia,Unknown City,medium,Premium Debit,True,NFC Payment,pos,aade0906b4482c8655444d34bc7916c4,15.177.84.237,1,True,0,False,"{'num_transactions': 798, 'total_amount': 25976709.4030081, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3079926.482833549}",True
TX_b38e3fc1,CUST_21734,4011834832632732,2024-09-30 00:03:17.689562+00:00,Healthcare,pharmacy,Rite Aid,25444.32,MXN,Mexico,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,bae6cbe295520b01b7015d1a92bff5d2,144.144.96.188,1,False,0,False,"{'num_transactions': 84, 'total_amount': 4674742.090794139, 'unique_merchants': 65, 'unique_countries': 11, 'max_single_amount': 585808.5390950574}",True
TX_ec7b6b8e,CUST_14964,4377454336580119,2024-09-30 00:03:17.738781+00:00,Restaurant,premium,Morton's,7120.98,BRL,Brazil,Unknown City,medium,Premium Debit,False,Safari,web,fe0bd7698d80d163a200a4ae5da58b1f,17.244.251.22,1,False,0,False,"{'num_transactions': 1319, 'total_amount': 76103411.57414487, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5185431.215224493}",True
TX_03747270,CUST_65157,6136632934123518,2024-09-30 00:03:20.668331+00:00,Restaurant,fast_food,Taco Bell,2223.63,MXN,Mexico,Unknown City,medium,Basic Credit,False,Chrome,web,aebbd6c30e175c4f650a8909b4bfc5fd,114.236.118.241,0,False,0,False,"{'num_transactions': 1809, 'total_amount': 56226090.77607731, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3408318.0637653284}",False
TX_6c8bd967,CUST_81357,374811090962653,2024-09-30 00:03:21.597933+00:00,Gas,major,Texaco,1178.3,AUD,Australia,Unknown City,medium,Platinum Credit,False,Chrome,web,6f52db8bcc2ca11db629d2e22b9c57cd,179.182.240.101,1,False,0,False,"{'num_transactions': 960, 'total_amount': 39895154.848076254, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2059022.22043167}",False
TX_0255c6b1,CUST_93204,4936249556543183,2024-09-30 00:03:22.258763+00:00,Entertainment,streaming,HBO Max,6083.05,JPY,Japan,Unknown City,medium,Basic Debit,False,Chrome,web,616c6d283d127bd39cbb5aa3d63486f8,234.147.95.102,0,True,0,False,"{'num_transactions': 1490, 'total_amount': 59548265.58810055, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1405198.1455431825}",False
TX_c7baa98a,CUST_24101,5864230361805911,2024-09-30 00:03:23.358512+00:00,Healthcare,pharmacy,CVS Pharmacy,2.66,BRL,Brazil,Unknown City,medium,Basic Credit,True,NFC Payment,pos,c8ffe9a587b126f152ed3d89a146b445,144.35.245.142,0,False,0,False,"{'num_transactions': 527, 'total_amount': 13780025.925118787, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1658979.3350271808}",True
TX_e92fe883,CUST_93875,6467252143396349,2024-09-30 00:03:23.395834+00:00,Restaurant,fast_food,Taco Bell,48015.29,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Chrome,web,2e0e6645a84133f97e36681f21f806c5,234.178.68.144,0,False,0,False,"{'num_transactions': 762, 'total_amount': 86243013.04723209, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2058436.640834958}",False
TX_3810ebc5,CUST_24836,374936967630073,2024-09-30 00:03:23.506891+00:00,Travel,transport,Enterprise Rent-A-Car,231057.08,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,565bd795844d4d621e7b61af2977022b,121.169.129.76,0,True,0,False,"{'num_transactions': 812, 'total_amount': 199199128.8729112, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1794516.1682127193}",False
TX_50c15076,CUST_32483,6856965797776180,2024-09-30 00:03:23.696806+00:00,Grocery,online,FreshDirect,826.91,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Firefox,web,98fae3fd18a1a469c88181890bfa0ee2,149.24.166.169,1,False,0,False,"{'num_transactions': 476, 'total_amount': 10936942.954415485, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 2130441.0053645726}",True
TX_b07b0710,CUST_61118,378240374636724,2024-09-30 00:03:25.083987+00:00,Travel,transport,Uber,115.47,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,9e6e94edd8ccf6d2d69f0f3f28f537d7,46.47.21.28,1,True,0,False,"{'num_transactions': 660, 'total_amount': 13991980.086335495, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1088174.575840558}",False
TX_6bcef182,CUST_26440,370588488317435,2024-09-30 00:03:25.582982+00:00,Education,online,Coursera,657.18,SGD,Singapore,Unknown City,medium,Basic Debit,False,Firefox,web,1ae2c27877c0e8af196baa05b1d16824,198.67.206.6,0,False,0,False,"{'num_transactions': 1589, 'total_amount': 41536584.368417725, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2287652.6279198555}",False
TX_d75ed00a,CUST_96103,4673965309425892,2024-09-30 00:03:25.854546+00:00,Education,online,Coursera,41.03,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,0d0d957da018126f1e1c97e9bcdc8e78,22.110.52.221,1,False,0,False,"{'num_transactions': 755, 'total_amount': 51014945.88038007, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1922462.8015690849}",True
TX_c30a0985,CUST_58068,6037362911535514,2024-09-30 00:03:26.092564+00:00,Education,online,MasterClass,2145.18,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,d63665f8b2218da7e478161bbd6c656b,157.145.147.247,0,False,0,False,"{'num_transactions': 440, 'total_amount': 20058760.243826788, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 3785621.1308819167}",False
TX_ff714b01,CUST_60076,374697205828610,2024-09-30 00:03:26.286712+00:00,Retail,online,AliExpress,541.49,GBP,UK,Unknown City,medium,Premium Debit,False,Safari,web,cc9279042d5e11a8fc30ceaecea583b3,29.130.181.14,0,False,0,False,"{'num_transactions': 34, 'total_amount': 1368745.463545462, 'unique_merchants': 25, 'unique_countries': 8, 'max_single_amount': 707661.0222610242}",False
TX_1e0d5f5e,CUST_84442,371976084769837,2024-09-30 00:03:27.439693+00:00,Entertainment,gaming,Nintendo eShop,70595.47,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Chrome,web,cab06bb67be099e54ce3275f47ccb183,107.88.149.199,0,True,0,False,"{'num_transactions': 397, 'total_amount': 39037420.565971695, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 899491.843325124}",False
TX_ca1991ef,CUST_81810,6979690929404103,2024-09-30 00:03:27.838411+00:00,Restaurant,premium,Morton's,1011.33,EUR,France,Unknown City,medium,Platinum Credit,False,Edge,web,735dfea3ad9d121d759caec3069a79fa,178.119.170.157,0,False,0,False,"{'num_transactions': 1508, 'total_amount': 43261752.23899268, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3836942.1914361473}",False
TX_2728fc10,CUST_84212,379483664230696,2024-09-30 00:03:28.276128+00:00,Restaurant,fast_food,Wendy's,1217.93,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,4d2da487bf2aeb1d4071d8141d538a26,43.116.98.78,0,False,0,False,"{'num_transactions': 192, 'total_amount': 12260264.331609715, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 5552972.335657106}",False
TX_1a22edd6,CUST_53691,376675686470902,2024-09-30 00:03:28.353344+00:00,Restaurant,premium,Nobu,280.92,GBP,UK,Unknown City,medium,Gold Credit,False,Safari,web,2fb9b54fddb74d3a0aa652550e2f97d5,255.220.6.246,0,False,0,False,"{'num_transactions': 251, 'total_amount': 13201388.853132354, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 3766394.2546885977}",False
TX_e4300dbf,CUST_14308,4066312412028625,2024-09-30 00:03:28.403857+00:00,Education,online,MasterClass,42.59,MXN,Mexico,Unknown City,medium,Gold Credit,False,Edge,web,121ad791646d1e6855e0ffa5b180d82c,91.0.224.199,1,False,0,False,"{'num_transactions': 833, 'total_amount': 22624863.121470243, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3220881.7119516768}",True
TX_76995d7b,CUST_47816,6942045491645423,2024-09-30 00:03:29.061433+00:00,Entertainment,streaming,Amazon Prime,219.0,AUD,Australia,Unknown City,medium,Premium Debit,False,Safari,web,61c3a6233726505a68dae01190723c4f,54.132.250.249,0,True,0,False,"{'num_transactions': 531, 'total_amount': 22639164.667518757, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3217161.2320258156}",False
TX_93f923f5,CUST_74201,5571666895453294,2024-09-30 00:03:29.239735+00:00,Travel,booking,Hotels.com,24047.17,BRL,Brazil,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,9509e5307f9c00d0ff8fe88db6640a46,248.223.217.161,1,True,0,False,"{'num_transactions': 1333, 'total_amount': 36728628.69000382, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3149817.120691622}",True
TX_b9473c34,CUST_57170,6154898911857728,2024-09-30 00:03:29.784208+00:00,Retail,physical,IKEA,22636.13,MXN,Mexico,Unknown City,medium,Gold Credit,False,Android App,mobile,2222a5fe8fe56725e3ac24fdfc65d246,49.193.10.1,1,False,0,False,"{'num_transactions': 565, 'total_amount': 114292005.19826058, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1224260.5664519966}",True
TX_9ecb2799,CUST_43114,6433919978608615,2024-09-30 00:03:30.218700+00:00,Entertainment,events,AMC Theaters,632129.58,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,c05b8d7c7495ba9fce472f48f8605dea,239.7.115.212,1,True,0,False,"{'num_transactions': 2407, 'total_amount': 101960535.40144591, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1898258.7555550325}",True
TX_754a13a6,CUST_29919,4331018999354271,2024-09-30 00:03:31.023532+00:00,Education,online,Coursera,1512.61,BRL,Brazil,Unknown City,medium,Basic Credit,False,iOS App,mobile,74ac3275d145a5fabb9c141a5061c810,18.28.106.47,0,False,0,False,"{'num_transactions': 1303, 'total_amount': 26059956.561495025, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3064886.251132537}",False
TX_e03607af,CUST_86265,5764499454579664,2024-09-30 00:03:32.773967+00:00,Retail,physical,Target,1636.77,USD,USA,Houston,large,Basic Debit,True,NFC Payment,pos,b6e8b74c770ff120feebc5d5d167fe1c,181.50.113.53,1,False,0,False,"{'num_transactions': 187, 'total_amount': 1088168.6299725599, 'unique_merchants': 85, 'unique_countries': 11, 'max_single_amount': 174951.73120414105}",True
TX_806ab85d,CUST_31454,377490983466945,2024-09-30 00:03:34.035201+00:00,Travel,airlines,Southwest,384.17,GBP,UK,Unknown City,medium,Basic Debit,False,Edge,web,13aae4e5c4ebc8c7c16c885d915c9dfc,42.173.222.210,0,True,0,False,"{'num_transactions': 864, 'total_amount': 18905459.93599635, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1883618.7388928647}",False
TX_7e6b21a2,CUST_57585,5684700523488002,2024-09-30 00:03:34.577006+00:00,Healthcare,pharmacy,Rite Aid,612.22,SGD,Singapore,Unknown City,medium,Premium Debit,False,Chrome,web,91f40624661bfe09e7843203ff11e6b3,252.2.12.171,0,False,0,False,"{'num_transactions': 1405, 'total_amount': 42192915.44016855, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5927872.6970225815}",False
TX_69168241,CUST_42940,4685940079739810,2024-09-30 00:03:34.921552+00:00,Restaurant,fast_food,Subway,153.85,AUD,Australia,Unknown City,medium,Basic Debit,False,Firefox,web,09e7ce7b6cd4437630a5f99e6163c542,205.228.111.192,0,False,0,False,"{'num_transactions': 105, 'total_amount': 523652.4595059472, 'unique_merchants': 62, 'unique_countries': 12, 'max_single_amount': 112178.75026870175}",True
TX_e6dff4c4,CUST_43112,4230436014847008,2024-09-30 00:03:35.829817+00:00,Grocery,physical,Kroger,6634.04,BRL,Brazil,Unknown City,medium,Premium Debit,True,NFC Payment,pos,0fada71b7beec56877403aeb1108a5e7,189.218.112.195,1,False,0,False,"{'num_transactions': 1391, 'total_amount': 38905130.73621663, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2625155.544070625}",True
TX_5545bf08,CUST_18767,6152063598076009,2024-09-30 00:03:36.195373+00:00,Gas,major,Mobil,115536.07,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,1592b83c1670546be05210b4bcdd88f7,143.40.201.116,1,False,0,False,"{'num_transactions': 1240, 'total_amount': 46433612.18335378, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1018889.6119577654}",False
TX_8064cda7,CUST_91331,6815238120632953,2024-09-30 00:03:37.060837+00:00,Education,supplies,University Bookstore,408.64,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,cefa8cec3032de7af39ff63979c66529,106.10.68.34,0,False,0,False,"{'num_transactions': 1664, 'total_amount': 54907863.786463305, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5293587.478520622}",False
